    #kx         ky         Energy       Sx      Sy      Sz
    #Grid-Size:    27   47
    #Band-Index:   40
    0.000000    0.000000   -1.391107   0.000   0.006   0.150
    0.000000    0.031381   -1.442120  -0.130   0.000   0.296
    0.000000    0.062763   -1.526738  -0.222   0.000   0.278
    0.000000    0.094144   -1.609147  -0.262   0.000   0.290
    0.000000    0.125526   -1.688043  -0.258   0.000   0.308
    0.000000    0.156907   -1.767408  -0.226   0.000   0.316
    0.000000    0.188288   -1.849772  -0.188   0.000   0.304
    0.000000    0.219670   -1.934186  -0.156   0.000   0.264
    0.000000    0.251051   -2.014038  -0.134   0.000   0.198
    0.000000    0.282433   -2.081041  -0.088   0.000   0.172
    0.000000    0.313814   -2.136990  -0.016   0.000   0.196
    0.000000    0.345195   -2.185303   0.074   0.000   0.216
    0.000000    0.376577   -2.227817   0.174   0.000   0.210
    0.000000    0.407958   -2.266651   0.268   0.000   0.170
    0.000000    0.439340   -2.304562   0.338   0.000   0.110
    0.000000    0.470721   -2.344394   0.380   0.000   0.048
    0.000000    0.502102   -2.388465   0.404   0.000  -0.013
    0.000000    0.533484   -2.438293   0.414   0.000  -0.064
    0.000000    0.564865   -2.494610   0.416   0.000  -0.110
    0.000000    0.596247   -2.557475   0.412   0.000  -0.148
    0.000000    0.627628   -2.626431   0.402   0.000  -0.178
    0.000000    0.659010   -2.700652   0.392   0.000  -0.208
    0.000000    0.690391   -2.779065   0.380   0.000  -0.230
    0.000000    0.721772   -2.860442   0.366   0.000  -0.252
    0.000000    0.753154   -2.860442  -0.366   0.000   0.252
    0.000000    0.784535   -2.779065  -0.380   0.000   0.230
    0.000000    0.815917   -2.700652  -0.392   0.000   0.208
    0.000000    0.847298   -2.626431  -0.402   0.000   0.178
    0.000000    0.878679   -2.557475  -0.412   0.000   0.148
    0.000000    0.910061   -2.494610  -0.416   0.000   0.110
    0.000000    0.941442   -2.438293  -0.414   0.000   0.064
    0.000000    0.972824   -2.388465  -0.404   0.000   0.013
    0.000000    1.004205   -2.344394  -0.380   0.000  -0.048
    0.000000    1.035586   -2.304562  -0.338   0.000  -0.110
    0.000000    1.066968   -2.266651  -0.268   0.000  -0.170
    0.000000    1.098349   -2.227817  -0.174   0.000  -0.210
    0.000000    1.129731   -2.185303  -0.074   0.000  -0.216
    0.000000    1.161112   -2.136990   0.016   0.000  -0.196
    0.000000    1.192493   -2.081041   0.088   0.000  -0.172
    0.000000    1.223875   -2.014038   0.134   0.000  -0.198
    0.000000    1.255256   -1.934186   0.156   0.000  -0.264
    0.000000    1.286638   -1.849772   0.188   0.000  -0.304
    0.000000    1.318019   -1.767408   0.226   0.000  -0.316
    0.000000    1.349400   -1.688043   0.258   0.000  -0.308
    0.000000    1.380782   -1.609147   0.262   0.000  -0.290
    0.000000    1.412163   -1.526738   0.222   0.000  -0.278
    0.000000    1.443545   -1.442120   0.130   0.000  -0.296
    0.031465    0.000000   -1.440232   0.000   0.144   0.000
    0.031465    0.031381   -1.475584  -0.132   0.122  -0.190
    0.031465    0.062763   -1.547999  -0.228   0.112   0.048
    0.031465    0.094144   -1.624090  -0.274   0.092   0.172
    0.031465    0.125526   -1.698672  -0.274   0.062   0.244
    0.031465    0.156907   -1.774045  -0.244   0.018   0.282
    0.031465    0.188288   -1.852237  -0.202  -0.044   0.284
    0.031465    0.219670   -1.932431  -0.168  -0.134   0.250
    0.031465    0.251051   -2.009072  -0.146  -0.214   0.188
    0.031465    0.282433   -2.075564  -0.104  -0.206   0.164
    0.031465    0.313814   -2.132345  -0.036  -0.166   0.188
    0.031465    0.345195   -2.181717   0.056  -0.136   0.208
    0.031465    0.376577   -2.225315   0.158  -0.114   0.204
    0.031465    0.407958   -2.265226   0.254  -0.100   0.166
    0.031465    0.439340   -2.304174   0.326  -0.088   0.108
    0.031465    0.470721   -2.344973   0.372  -0.080   0.046
    0.031465    0.502102   -2.389916   0.396  -0.072  -0.012
    0.031465    0.533484   -2.440510   0.408  -0.064  -0.064
    0.031465    0.564865   -2.497472   0.412  -0.058  -0.108
    0.031465    0.596247   -2.560856   0.408  -0.052  -0.146
    0.031465    0.627628   -2.630206   0.400  -0.046  -0.178
    0.031465    0.659010   -2.704694   0.390  -0.042  -0.204
    0.031465    0.690391   -2.783241   0.378  -0.034  -0.230
    0.031465    0.721772   -2.864608   0.364  -0.030  -0.252
    0.031465    0.753154   -2.864608  -0.364  -0.030   0.252
    0.031465    0.784535   -2.783241  -0.378  -0.034   0.230
    0.031465    0.815917   -2.704694  -0.390  -0.042   0.204
    0.031465    0.847298   -2.630206  -0.400  -0.046   0.178
    0.031465    0.878679   -2.560856  -0.408  -0.052   0.146
    0.031465    0.910061   -2.497472  -0.412  -0.058   0.108
    0.031465    0.941442   -2.440510  -0.408  -0.064   0.064
    0.031465    0.972824   -2.389916  -0.396  -0.072   0.012
    0.031465    1.004205   -2.344973  -0.372  -0.080  -0.046
    0.031465    1.035586   -2.304174  -0.326  -0.088  -0.108
    0.031465    1.066968   -2.265226  -0.254  -0.100  -0.166
    0.031465    1.098349   -2.225315  -0.158  -0.114  -0.204
    0.031465    1.129731   -2.181717  -0.056  -0.136  -0.208
    0.031465    1.161112   -2.132345   0.036  -0.166  -0.188
    0.031465    1.192493   -2.075564   0.104  -0.206  -0.164
    0.031465    1.223875   -2.009072   0.146  -0.214  -0.188
    0.031465    1.255256   -1.932431   0.168  -0.134  -0.250
    0.031465    1.286638   -1.852237   0.202  -0.044  -0.284
    0.031465    1.318019   -1.774045   0.244   0.018  -0.282
    0.031465    1.349400   -1.698672   0.274   0.062  -0.244
    0.031465    1.380782   -1.624090   0.274   0.092  -0.172
    0.031465    1.412163   -1.547999   0.228   0.112  -0.048
    0.031465    1.443545   -1.475584   0.132   0.122   0.190
    0.062930    0.000000   -1.524771   0.000   0.240   0.000
    0.062930    0.031381   -1.544063  -0.108   0.214  -0.268
    0.062930    0.062763   -1.595428  -0.200   0.184  -0.212
    0.062930    0.094144   -1.659969  -0.262   0.166  -0.070
    0.062930    0.125526   -1.726893  -0.286   0.134   0.062
    0.062930    0.156907   -1.794393  -0.272   0.060   0.170
    0.062930    0.188288   -1.862932  -0.234  -0.068   0.226
    0.062930    0.219670   -1.932180  -0.196  -0.228   0.216
    0.062930    0.251051   -1.999855  -0.170  -0.334   0.166
    0.062930    0.282433   -2.063119  -0.140  -0.336   0.146
    0.062930    0.313814   -2.120628  -0.080  -0.294   0.166
    0.062930    0.345195   -2.172201   0.010  -0.252   0.190
    0.062930    0.376577   -2.218550   0.116  -0.218   0.188
    0.062930    0.407958   -2.261410   0.216  -0.192   0.156
    0.062930    0.439340   -2.303307   0.292  -0.170   0.104
    0.062930    0.470721   -2.346900   0.342  -0.152   0.046
    0.062930    0.502102   -2.394377   0.374  -0.138  -0.012
    0.062930    0.533484   -2.447181   0.390  -0.124  -0.062
    0.062930    0.564865   -2.505994   0.396  -0.114  -0.104
    0.062930    0.596247   -2.570858   0.394  -0.102  -0.142
    0.062930    0.627628   -2.641313   0.388  -0.090  -0.174
    0.062930    0.659010   -2.716532   0.380  -0.082  -0.204
    0.062930    0.690391   -2.795421   0.370  -0.068  -0.226
    0.062930    0.721772   -2.876710   0.358  -0.056  -0.248
    0.062930    0.753154   -2.876710  -0.358  -0.056   0.248
    0.062930    0.784535   -2.795421  -0.370  -0.068   0.226
    0.062930    0.815917   -2.716532  -0.380  -0.082   0.204
    0.062930    0.847298   -2.641313  -0.388  -0.090   0.174
    0.062930    0.878679   -2.570858  -0.394  -0.102   0.142
    0.062930    0.910061   -2.505994  -0.396  -0.114   0.104
    0.062930    0.941442   -2.447181  -0.390  -0.124   0.062
    0.062930    0.972824   -2.394377  -0.374  -0.138   0.012
    0.062930    1.004205   -2.346900  -0.342  -0.152  -0.046
    0.062930    1.035586   -2.303307  -0.292  -0.170  -0.104
    0.062930    1.066968   -2.261410  -0.216  -0.192  -0.156
    0.062930    1.098349   -2.218550  -0.116  -0.218  -0.188
    0.062930    1.129731   -2.172201  -0.010  -0.252  -0.190
    0.062930    1.161112   -2.120628   0.080  -0.294  -0.166
    0.062930    1.192493   -2.063119   0.140  -0.336  -0.146
    0.062930    1.223875   -1.999855   0.170  -0.334  -0.166
    0.062930    1.255256   -1.932180   0.196  -0.228  -0.216
    0.062930    1.286638   -1.862932   0.234  -0.068  -0.226
    0.062930    1.318019   -1.794393   0.272   0.060  -0.170
    0.062930    1.349400   -1.726893   0.286   0.134  -0.062
    0.062930    1.380782   -1.659969   0.262   0.166   0.070
    0.062930    1.412163   -1.595428   0.200   0.184   0.212
    0.062930    1.443545   -1.544063   0.108   0.214   0.268
    0.094395    0.000000   -1.607976   0.000   0.300   0.000
    0.094395    0.031381   -1.619674  -0.088   0.264  -0.246
    0.094395    0.062763   -1.655493  -0.152   0.216  -0.300
    0.094395    0.094144   -1.707768  -0.198   0.196  -0.244
    0.094395    0.125526   -1.766444  -0.224   0.188  -0.150
    0.094395    0.156907   -1.826924  -0.242   0.152  -0.034
    0.094395    0.188288   -1.887114  -0.262  -0.006   0.106
    0.094395    0.219670   -1.943410  -0.226  -0.288   0.168
    0.094395    0.251051   -1.997751  -0.184  -0.386   0.134
    0.094395    0.282433   -2.053256  -0.164  -0.394   0.126
    0.094395    0.313814   -2.108318  -0.124  -0.372   0.142
    0.094395    0.345195   -2.160842  -0.046  -0.338   0.164
    0.094395    0.376577   -2.210069   0.056  -0.302   0.166
    0.094395    0.407958   -2.256819   0.158  -0.272   0.140
    0.094395    0.439340   -2.302994   0.242  -0.244   0.096
    0.094395    0.470721   -2.350810   0.300  -0.218   0.046
    0.094395    0.502102   -2.402173   0.338  -0.200  -0.008
    0.094395    0.533484   -2.458357   0.358  -0.180  -0.056
    0.094395    0.564865   -2.519972   0.370  -0.166  -0.098
    0.094395    0.596247   -2.587036   0.372  -0.150  -0.136
    0.094395    0.627628   -2.659086   0.372  -0.134  -0.168
    0.094395    0.659010   -2.735298   0.366  -0.118  -0.198
    0.094395    0.690391   -2.814568   0.356  -0.100  -0.224
    0.094395    0.721772   -2.895567   0.344  -0.080  -0.248
    0.094395    0.753154   -2.895567  -0.344  -0.080   0.248
    0.094395    0.784535   -2.814568  -0.356  -0.100   0.224
    0.094395    0.815917   -2.735298  -0.366  -0.118   0.198
    0.094395    0.847298   -2.659086  -0.372  -0.134   0.168
    0.094395    0.878679   -2.587036  -0.372  -0.150   0.136
    0.094395    0.910061   -2.519972  -0.370  -0.166   0.098
    0.094395    0.941442   -2.458357  -0.358  -0.180   0.056
    0.094395    0.972824   -2.402173  -0.338  -0.200   0.008
    0.094395    1.004205   -2.350810  -0.300  -0.218  -0.046
    0.094395    1.035586   -2.302994  -0.242  -0.244  -0.096
    0.094395    1.066968   -2.256819  -0.158  -0.272  -0.140
    0.094395    1.098349   -2.210069  -0.056  -0.302  -0.166
    0.094395    1.129731   -2.160842   0.046  -0.338  -0.164
    0.094395    1.161112   -2.108318   0.124  -0.372  -0.142
    0.094395    1.192493   -2.053256   0.164  -0.394  -0.126
    0.094395    1.223875   -1.997751   0.184  -0.386  -0.134
    0.094395    1.255256   -1.943410   0.226  -0.288  -0.168
    0.094395    1.286638   -1.887114   0.262  -0.006  -0.106
    0.094395    1.318019   -1.826924   0.242   0.152   0.034
    0.094395    1.349400   -1.766444   0.224   0.188   0.150
    0.094395    1.380782   -1.707768   0.198   0.196   0.244
    0.094395    1.412163   -1.655493   0.152   0.216   0.300
    0.094395    1.443545   -1.619674   0.088   0.264   0.246
    0.125860    0.000000   -1.686479   0.000   0.320   0.000
    0.125860    0.031381   -1.695216  -0.076   0.276  -0.226
    0.125860    0.062763   -1.723506  -0.118   0.216  -0.312
    0.125860    0.094144   -1.767217  -0.130   0.188  -0.308
    0.125860    0.125526   -1.817323  -0.118   0.198  -0.262
    0.125860    0.156907   -1.868631  -0.080   0.230  -0.206
    0.125860    0.188288   -1.920430  -0.020   0.276  -0.150
    0.125860    0.219670   -1.972550  -0.042  -0.276  -0.002
    0.125860    0.251051   -2.011692  -0.134  -0.362   0.084
    0.125860    0.282433   -2.056325  -0.166  -0.398   0.096
    0.125860    0.313814   -2.104757  -0.154  -0.406   0.118
    0.125860    0.345195   -2.154772  -0.096  -0.390   0.138
    0.125860    0.376577   -2.204857  -0.004  -0.362   0.140
    0.125860    0.407958   -2.254776   0.094  -0.330   0.124
    0.125860    0.439340   -2.305375   0.178  -0.300   0.088
    0.125860    0.470721   -2.357994   0.242  -0.274   0.044
    0.125860    0.502102   -2.413935   0.288  -0.252  -0.002
    0.125860    0.533484   -2.474130   0.318  -0.232  -0.048
    0.125860    0.564865   -2.539027   0.334  -0.212  -0.090
    0.125860    0.596247   -2.608590   0.342  -0.194  -0.124
    0.125860    0.627628   -2.682362   0.344  -0.172  -0.158
    0.125860    0.659010   -2.759526   0.344  -0.154  -0.190
    0.125860    0.690391   -2.838963   0.336  -0.128  -0.216
    0.125860    0.721772   -2.919261   0.328  -0.102  -0.242
    0.125860    0.753154   -2.919261  -0.328  -0.102   0.242
    0.125860    0.784535   -2.838963  -0.336  -0.128   0.216
