    #kx         ky         Energy       Sx      Sy      Sz
    #Grid-Size:    23   47
    #Band-Index:   40
    0.000000    0.000000   -2.396627   0.000  -0.272   0.000
    0.000000    0.031381   -2.128500   0.000  -0.156   0.000
    0.000000    0.062763   -2.198952  -0.392   0.068  -0.152
    0.000000    0.094144   -2.375066  -0.394   0.090  -0.172
    0.000000    0.125526   -2.412496  -0.398  -0.096  -0.172
    0.000000    0.156907   -2.380118  -0.362  -0.166  -0.138
    0.000000    0.188288   -2.340521  -0.220  -0.306  -0.042
    0.000000    0.219670   -2.281284  -0.156   0.202   0.142
    0.000000    0.251051   -2.445280  -0.104   0.306  -0.074
    0.000000    0.282433   -2.613545   0.042   0.306  -0.058
    0.000000    0.313814   -2.787879   0.090   0.350   0.038
    0.000000    0.345195   -2.701480   0.172  -0.318   0.032
    0.000000    0.376577   -2.560838   0.198  -0.278  -0.010
    0.000000    0.407958   -2.389180   0.204  -0.254   0.106
    0.000000    0.439340   -2.389180   0.204   0.254   0.106
    0.000000    0.470721   -2.600684   0.250   0.238  -0.028
    0.000000    0.502102   -2.832794   0.248   0.252   0.076
    0.000000    0.533484   -2.993212   0.212  -0.270   0.152
    0.000000    0.564865   -2.852891   0.280  -0.180  -0.026
    0.000000    0.596247   -2.656705   0.304  -0.160  -0.124
    0.000000    0.627628   -2.599306   0.366  -0.048  -0.108
    0.000000    0.659010   -2.630829   0.338   0.122  -0.124
    0.000000    0.690391   -2.823533   0.290   0.130  -0.166
    0.000000    0.721772   -3.035604   0.284   0.102  -0.098
    0.000000    0.753154   -3.084931   0.286  -0.090  -0.072
    0.000000    0.784535   -2.975487   0.262  -0.108  -0.220
    0.000000    0.815917   -2.954568   0.284  -0.068  -0.250
    0.000000    0.847298   -3.004475   0.284   0.000  -0.270
    0.000000    0.878679   -3.023910   0.268   0.050  -0.270
    0.000000    0.910061   -3.067545  -0.228   0.074   0.266
    0.000000    0.941442   -3.100901  -0.262   0.076   0.170
    0.000000    0.972824   -3.061829  -0.270  -0.084   0.170
    0.000000    1.004205   -2.902525  -0.278  -0.116   0.204
    0.000000    1.035586   -2.743147  -0.328  -0.092   0.182
