    #kx         ky         Energy       Sx      Sy      Sz
    #Grid-Size:    27   43
    #Band-Index:   40
    0.000000    0.000000   -1.800813   0.000   0.152   0.000
    0.000000    0.031760   -1.798794  -0.256   0.000   0.008
    0.000000    0.063520   -1.855461  -0.260   0.000   0.160
    0.000000    0.095279   -1.918556  -0.222   0.000   0.228
    0.000000    0.127039   -1.985249  -0.162   0.000   0.254
    0.000000    0.158799   -2.056752  -0.094   0.000   0.246
    0.000000    0.190559   -2.132841  -0.032   0.000   0.204
    0.000000    0.222319   -2.205311   0.030   0.000   0.054
    0.000000    0.254079   -2.259123   0.042   0.000   0.096
    0.000000    0.285838   -2.310117   0.092   0.000   0.130
    0.000000    0.317598   -2.357470   0.158   0.000   0.144
    0.000000    0.349358   -2.401354   0.228   0.000   0.134
    0.000000    0.381118   -2.442816   0.286   0.000   0.106
    0.000000    0.412878   -2.483373   0.334   0.000   0.068
    0.000000    0.444637   -2.524586   0.366   0.000   0.024
    0.000000    0.476397   -2.567784   0.386   0.000  -0.016
    0.000000    0.508157   -2.613938   0.398   0.000  -0.056
    0.000000    0.539917   -2.663629   0.402   0.000  -0.090
    0.000000    0.571677   -2.717076   0.402   0.000  -0.120
    0.000000    0.603437   -2.774199   0.398   0.000  -0.148
    0.000000    0.635196   -2.834670   0.392   0.000  -0.174
    0.000000    0.666956   -2.897979   0.384   0.000  -0.196
    0.000000   -0.666956   -2.963474   0.374   0.000  -0.216
    0.000000   -0.635196   -3.030403   0.364   0.000  -0.234
    0.000000   -0.603437   -3.030403  -0.364   0.000   0.234
    0.000000   -0.571677   -2.963474  -0.374   0.000   0.216
    0.000000   -0.539917   -2.897979  -0.384   0.000   0.196
    0.000000   -0.508157   -2.834670  -0.392   0.000   0.174
    0.000000   -0.476397   -2.774199  -0.398   0.000   0.148
    0.000000   -0.444637   -2.717076  -0.402   0.000   0.120
    0.000000   -0.412878   -2.663629  -0.402   0.000   0.090
    0.000000   -0.381118   -2.613938  -0.398   0.000   0.056
    0.000000   -0.349358   -2.567784  -0.386   0.000   0.016
    0.000000   -0.317598   -2.524586  -0.366   0.000  -0.024
    0.000000   -0.285838   -2.483373  -0.334   0.000  -0.068
    0.000000   -0.254079   -2.442816  -0.286   0.000  -0.106
    0.000000   -0.222319   -2.401354  -0.228   0.000  -0.134
    0.000000   -0.190559   -2.357470  -0.158   0.000  -0.144
    0.000000   -0.158799   -2.310117  -0.092   0.000  -0.130
    0.000000   -0.127039   -2.259123  -0.042   0.000  -0.096
    0.000000   -0.095279   -2.205311  -0.030   0.000  -0.054
    0.000000   -0.063520   -2.132841   0.032   0.000  -0.204
    0.000000   -0.031760   -2.056752   0.094   0.000  -0.246
    0.031465    0.000000   -1.840458   0.000   0.348   0.000
    0.031465    0.031760   -1.840246  -0.114   0.294  -0.110
    0.031465    0.063520   -1.875402  -0.192   0.234   0.060
    0.031465    0.095279   -1.927071  -0.196   0.168   0.164
    0.031465    0.127039   -1.987199  -0.156   0.104   0.222
    0.031465    0.158799   -2.053941  -0.102   0.016   0.232
    0.031465    0.190559   -2.125659  -0.056  -0.144   0.202
    0.031465    0.222319   -2.195041  -0.046  -0.390   0.104
    0.031465    0.254079   -2.252394   0.006  -0.210   0.098
    0.031465    0.285838   -2.304945   0.068  -0.134   0.128
    0.031465    0.317598   -2.353603   0.140  -0.098   0.142
    0.031465    0.349358   -2.398691   0.214  -0.080   0.134
    0.031465    0.381118   -2.441267   0.276  -0.068   0.106
    0.031465    0.412878   -2.482837   0.322  -0.062   0.068
    0.031465    0.444637   -2.524960   0.358  -0.056   0.028
    0.031465    0.476397   -2.568967   0.378  -0.052  -0.014
    0.031465    0.508157   -2.615827   0.392  -0.048  -0.052
    0.031465    0.539917   -2.666118   0.398  -0.046  -0.090
    0.031465    0.571677   -2.720065   0.398  -0.042  -0.120
    0.031465    0.603437   -2.777578   0.396  -0.038  -0.148
    0.031465    0.635196   -2.838331   0.392  -0.034  -0.174
    0.031465    0.666956   -2.901804   0.382  -0.028  -0.196
    0.031465   -0.666956   -2.967339   0.374  -0.024  -0.216
    0.031465   -0.635196   -3.034165   0.360  -0.016  -0.234
    0.031465   -0.603437   -3.034165  -0.360  -0.016   0.234
    0.031465   -0.571677   -2.967339  -0.374  -0.024   0.216
    0.031465   -0.539917   -2.901804  -0.382  -0.028   0.196
    0.031465   -0.508157   -2.838331  -0.392  -0.034   0.174
    0.031465   -0.476397   -2.777578  -0.396  -0.038   0.148
    0.031465   -0.444637   -2.720065  -0.398  -0.042   0.120
    0.031465   -0.412878   -2.666118  -0.398  -0.046   0.090
    0.031465   -0.381118   -2.615827  -0.392  -0.048   0.052
    0.031465   -0.349358   -2.568967  -0.378  -0.052   0.014
    0.031465   -0.317598   -2.524960  -0.358  -0.056  -0.028
    0.031465   -0.285838   -2.482837  -0.322  -0.062  -0.068
    0.031465   -0.254079   -2.441267  -0.276  -0.068  -0.106
    0.031465   -0.222319   -2.398691  -0.214  -0.080  -0.134
    0.031465   -0.190559   -2.353603  -0.140  -0.098  -0.142
    0.031465   -0.158799   -2.304945  -0.068  -0.134  -0.128
    0.031465   -0.127039   -2.252394  -0.006  -0.210  -0.098
    0.031465   -0.095279   -2.195041   0.046  -0.390  -0.104
    0.031465   -0.063520   -2.125659   0.056  -0.144  -0.202
    0.031465   -0.031760   -2.053941   0.102   0.016  -0.232
    0.062930    0.000000   -1.962859   0.000   0.120   0.000
    0.062930    0.031760   -1.924838   0.030   0.318  -0.166
    0.062930    0.063520   -1.921952  -0.054   0.336  -0.078
    0.062930    0.095279   -1.949555  -0.102   0.306   0.028
    0.062930    0.127039   -1.994759  -0.106   0.240   0.122
    0.062930    0.158799   -2.050351  -0.086   0.114   0.188
    0.062930    0.190559   -2.112090  -0.074  -0.116   0.196
    0.062930    0.222319   -2.175101  -0.092  -0.362   0.138
    0.062930    0.254079   -2.234671  -0.066  -0.346   0.110
    0.062930    0.285838   -2.290451   0.004  -0.260   0.126
    0.062930    0.317598   -2.342447   0.086  -0.202   0.138
    0.062930    0.349358   -2.390867   0.168  -0.162   0.130
    0.062930    0.381118   -2.436646   0.240  -0.140   0.106
    0.062930    0.412878   -2.481192   0.296  -0.124   0.070
    0.062930    0.444637   -2.526015   0.334  -0.114   0.030
    0.062930    0.476397   -2.572420   0.362  -0.104  -0.012
    0.062930    0.508157   -2.621365   0.376  -0.096  -0.050
    0.062930    0.539917   -2.673424   0.384  -0.088  -0.086
    0.062930    0.571677   -2.728818   0.386  -0.080  -0.116
    0.062930    0.603437   -2.787457   0.386  -0.072  -0.146
    0.062930    0.635196   -2.849003   0.382  -0.064  -0.170
    0.062930    0.666956   -2.912922   0.374  -0.054  -0.192
    0.062930   -0.666956   -2.978528   0.366  -0.046  -0.214
    0.062930   -0.635196   -3.045006   0.356  -0.032  -0.234
    0.062930   -0.603437   -3.045006  -0.356  -0.032   0.234
    0.062930   -0.571677   -2.978528  -0.366  -0.046   0.214
    0.062930   -0.539917   -2.912922  -0.374  -0.054   0.192
    0.062930   -0.508157   -2.849003  -0.382  -0.064   0.170
    0.062930   -0.476397   -2.787457  -0.386  -0.072   0.146
    0.062930   -0.444637   -2.728818  -0.386  -0.080   0.116
    0.062930   -0.412878   -2.673424  -0.384  -0.088   0.086
    0.062930   -0.381118   -2.621365  -0.376  -0.096   0.050
    0.062930   -0.349358   -2.572420  -0.362  -0.104   0.012
    0.062930   -0.317598   -2.526015  -0.334  -0.114  -0.030
    0.062930   -0.285838   -2.481192  -0.296  -0.124  -0.070
    0.062930   -0.254079   -2.436646  -0.240  -0.140  -0.106
    0.062930   -0.222319   -2.390867  -0.168  -0.162  -0.130
    0.062930   -0.190559   -2.342447  -0.086  -0.202  -0.138
    0.062930   -0.158799   -2.290451  -0.004  -0.260  -0.126
    0.062930   -0.127039   -2.234671   0.066  -0.346  -0.110
    0.062930   -0.095279   -2.175101   0.092  -0.362  -0.138
    0.062930   -0.063520   -2.112090   0.074  -0.116  -0.196
    0.062930   -0.031760   -2.050351   0.086   0.114  -0.188
    0.094395    0.000000   -2.032122   0.000   0.156   0.000
    0.094395    0.031760   -2.002843   0.108   0.278  -0.122
    0.094395    0.063520   -1.979009   0.068   0.338  -0.126
    0.094395    0.095279   -1.982829   0.034   0.360  -0.076
    0.094395    0.127039   -2.009697   0.024   0.360  -0.004
    0.094395    0.158799   -2.052015   0.036   0.318   0.078
    0.094395    0.190559   -2.103186   0.022   0.120   0.154
    0.094395    0.222319   -2.157703  -0.066  -0.226   0.152
    0.094395    0.254079   -2.213953  -0.108  -0.360   0.126
    0.094395    0.285838   -2.270760  -0.072  -0.348   0.128
    0.094395    0.317598   -2.326037   0.006  -0.296   0.134
    0.094395    0.349358   -2.378786   0.096  -0.250   0.128
    0.094395    0.381118   -2.429251   0.180  -0.214   0.108
    0.094395    0.412878   -2.478422   0.246  -0.188   0.074
    0.094395    0.444637   -2.527557   0.294  -0.170   0.036
    0.094395    0.476397   -2.577826   0.328  -0.156  -0.004
    0.094395    0.508157   -2.630122   0.350  -0.142  -0.042
    0.094395    0.539917   -2.684995   0.362  -0.130  -0.076
    0.094395    0.571677   -2.742656   0.368  -0.118  -0.110
    0.094395    0.603437   -2.803014   0.370  -0.106  -0.138
    0.094395    0.635196   -2.865726   0.366  -0.092  -0.164
    0.094395    0.666956   -2.930240   0.362  -0.080  -0.190
    0.094395   -0.666956   -2.995827   0.354  -0.062  -0.212
    0.094395   -0.635196   -3.061589   0.342  -0.044  -0.234
    0.094395   -0.603437   -3.061589  -0.342  -0.044   0.234
    0.094395   -0.571677   -2.995827  -0.354  -0.062   0.212
    0.094395   -0.539917   -2.930240  -0.362  -0.080   0.190
    0.094395   -0.508157   -2.865726  -0.366  -0.092   0.164
    0.094395   -0.476397   -2.803014  -0.370  -0.106   0.138
    0.094395   -0.444637   -2.742656  -0.368  -0.118   0.110
    0.094395   -0.412878   -2.684995  -0.362  -0.130   0.076
    0.094395   -0.381118   -2.630122  -0.350  -0.142   0.042
    0.094395   -0.349358   -2.577826  -0.328  -0.156   0.004
    0.094395   -0.317598   -2.527557  -0.294  -0.170  -0.036
    0.094395   -0.285838   -2.478422  -0.246  -0.188  -0.074
    0.094395   -0.254079   -2.429251  -0.180  -0.214  -0.108
    0.094395   -0.222319   -2.378786  -0.096  -0.250  -0.128
    0.094395   -0.190559   -2.326037  -0.006  -0.296  -0.134
    0.094395   -0.158799   -2.270760   0.072  -0.348  -0.128
    0.094395   -0.127039   -2.213953   0.108  -0.360  -0.126
    0.094395   -0.095279   -2.157703   0.066  -0.226  -0.152
    0.094395   -0.063520   -2.103186  -0.022   0.120  -0.154
    0.094395   -0.031760   -2.052015  -0.036   0.318  -0.078
    0.125860    0.000000   -2.090858   0.000   0.128   0.000
    0.125860    0.031760   -2.068708   0.164   0.226  -0.068
    0.125860    0.063520   -2.039836   0.156   0.302  -0.112
    0.125860    0.095279   -2.027457   0.142   0.342  -0.110
    0.125860    0.127039   -2.035621   0.142   0.370  -0.082
    0.125860    0.158799   -2.061467   0.164   0.382  -0.036
    0.125860    0.190559   -2.100562   0.188   0.356   0.018
    0.125860    0.222319   -2.148286   0.142   0.172   0.082
    0.125860    0.254079   -2.199950  -0.026  -0.176   0.126
    0.125860    0.285838   -2.253874  -0.102  -0.342   0.136
    0.125860    0.317598   -2.309450  -0.070  -0.356   0.140
    0.125860    0.349358   -2.365225   0.008  -0.324   0.134
    0.125860    0.381118   -2.420355   0.094  -0.286   0.114
    0.125860    0.412878   -2.474882   0.170  -0.252   0.084
    0.125860    0.444637   -2.529386   0.230  -0.228   0.050
    0.125860    0.476397   -2.584622   0.272  -0.206   0.012
    0.125860    0.508157   -2.641261   0.304  -0.188  -0.026
    0.125860    0.539917   -2.699755   0.326  -0.170  -0.062
    0.125860    0.571677   -2.760279   0.338  -0.156  -0.096
    0.125860    0.603437   -2.822738   0.344  -0.138  -0.126
    0.125860    0.635196   -2.886786   0.344  -0.120  -0.154
    0.125860    0.666956   -2.951852   0.342  -0.100  -0.180
    0.125860   -0.666956   -3.017148   0.334  -0.078  -0.206
    0.125860   -0.635196   -3.081659   0.324  -0.054  -0.230
    0.125860   -0.603437   -3.081659  -0.324  -0.054   0.230
    0.125860   -0.571677   -3.017148  -0.334  -0.078   0.206
    0.125860   -0.539917   -2.951852  -0.342  -0.100   0.180
    0.125860   -0.508157   -2.886786  -0.344  -0.120   0.154
    0.125860   -0.476397   -2.822738  -0.344  -0.138   0.126
    0.125860   -0.444637   -2.760279  -0.338  -0.156   0.096
    0.125860   -0.412878   -2.699755  -0.326  -0.170   0.062
    0.125860   -0.381118   -2.641261  -0.304  -0.188   0.026
    0.125860   -0.349358   -2.584622  -0.272  -0.206  -0.012
    0.125860   -0.317598   -2.529386  -0.230  -0.228  -0.050
    0.125860   -0.285838   -2.474882  -0.170  -0.252  -0.084
    0.125860   -0.254079   -2.420355  -0.094  -0.286  -0.114
    0.125860   -0.222319   -2.365225  -0.008  -0.324  -0.134
    0.125860   -0.190559   -2.309450   0.070  -0.356  -0.140
    0.125860   -0.158799   -2.253874   0.102  -0.342  -0.136
    0.125860   -0.127039   -2.199950   0.026  -0.176  -0.126
    0.125860   -0.095279   -2.148286  -0.142   0.172  -0.082
    0.125860   -0.063520   -2.100562  -0.188   0.356  -0.018
    0.125860   -0.031760   -2.061467  -0.164   0.382   0.036
    0.157325    0.000000   -2.142177   0.000   0.068   0.000
    0.157325    0.031760   -2.125283   0.190   0.168  -0.032
    0.157325    0.063520   -2.100100   0.192   0.246  -0.090
    0.157325    0.095279   -2.081419   0.192   0.296  -0.114
    0.157325    0.127039   -2.076371   0.200   0.332  -0.112
    0.157325    0.158799   -2.086424   0.218   0.354  -0.092
    0.157325    0.190559   -2.110511   0.238   0.364  -0.066
    0.157325    0.222319   -2.146790   0.248   0.340  -0.032
    0.157325    0.254079   -2.192980   0.218   0.240   0.016
    0.157325    0.285838   -2.245499   0.072  -0.036   0.100
    0.157325    0.317598   -2.299807  -0.068  -0.304   0.152
    0.157325    0.349358   -2.355568  -0.060  -0.360   0.150
    0.157325    0.381118   -2.413150   0.004  -0.342   0.132
    0.157325    0.412878   -2.471969   0.076  -0.312   0.104
    0.157325    0.444637   -2.531617   0.142  -0.282   0.074
    0.157325    0.476397   -2.592049   0.196  -0.256   0.038
    0.157325    0.508157   -2.653419   0.238  -0.232   0.002
    0.157325    0.539917   -2.715897   0.268  -0.212  -0.034
    0.157325    0.571677   -2.779535   0.290  -0.190  -0.072
    0.157325    0.603437   -2.844193   0.302  -0.170  -0.102
    0.157325    0.635196   -2.909507   0.308  -0.146  -0.136
    0.157325    0.666956   -2.974870   0.312  -0.120  -0.166
    0.157325   -0.666956   -3.039413   0.308  -0.090  -0.196
    0.157325   -0.635196   -3.101967   0.298  -0.058  -0.226
    0.157325   -0.603437   -3.101967  -0.298  -0.058   0.226
    0.157325   -0.571677   -3.039413  -0.308  -0.090   0.196
    0.157325   -0.539917   -2.974870  -0.312  -0.120   0.166
    0.157325   -0.508157   -2.909507  -0.308  -0.146   0.136
    0.157325   -0.476397   -2.844193  -0.302  -0.170   0.102
    0.157325   -0.444637   -2.779535  -0.290  -0.190   0.072
    0.157325   -0.412878   -2.715897  -0.268  -0.212   0.034
    0.157325   -0.381118   -2.653419  -0.238  -0.232  -0.002
    0.157325   -0.349358   -2.592049  -0.196  -0.256  -0.038
    0.157325   -0.317598   -2.531617  -0.142  -0.282  -0.074
    0.157325   -0.285838   -2.471969  -0.076  -0.312  -0.104
    0.157325   -0.254079   -2.413150  -0.004  -0.342  -0.132
    0.157325   -0.222319   -2.355568   0.060  -0.360  -0.150
    0.157325   -0.190559   -2.299807   0.068  -0.304  -0.152
    0.157325   -0.158799   -2.245499  -0.072  -0.036  -0.100
    0.157325   -0.127039   -2.192980  -0.218   0.240  -0.016
    0.157325   -0.095279   -2.146790  -0.248   0.340   0.032
    0.157325   -0.063520   -2.110511  -0.238   0.364   0.066
    0.157325   -0.031760   -2.086424  -0.218   0.354   0.092
    0.188790    0.000000   -2.184338   0.000   0.050   0.000
    0.188790    0.031760   -2.173813   0.110   0.108  -0.042
    0.188790    0.063520   -2.155915   0.150   0.176  -0.094
    0.188790    0.095279   -2.138661   0.180   0.232  -0.124
    0.188790    0.127039   -2.128293   0.206   0.276  -0.132
    0.188790    0.158799   -2.128060   0.230   0.308  -0.126
    0.188790    0.190559   -2.139221   0.252   0.330  -0.112
    0.188790    0.222319   -2.162152   0.270   0.334  -0.092
    0.188790    0.254079   -2.196679   0.280   0.320  -0.066
    0.188790    0.285838   -2.241920   0.266   0.262  -0.028
    0.188790    0.317598   -2.295686   0.194   0.102   0.044
    0.188790    0.349358   -2.353407   0.034  -0.194   0.144
    0.188790    0.381118   -2.411913  -0.038  -0.340   0.166
    0.188790    0.412878   -2.472473  -0.012  -0.352   0.146
    0.188790    0.444637   -2.535210   0.036  -0.334   0.116
    0.188790    0.476397   -2.599487   0.090  -0.308   0.086
    0.188790    0.508157   -2.664779   0.138  -0.284   0.052
    0.188790    0.539917   -2.730752   0.180  -0.258   0.016
    0.188790    0.571677   -2.797161   0.212  -0.232  -0.022
    0.188790    0.603437   -2.863708   0.236  -0.206  -0.058
    0.188790    0.635196   -2.929937   0.252  -0.176  -0.096
    0.188790    0.666956   -2.995155   0.262  -0.144  -0.134
    0.188790   -0.666956   -3.058362   0.266  -0.104  -0.172
    0.188790   -0.635196   -3.118180   0.260  -0.060  -0.212
    0.188790   -0.603437   -3.118180  -0.260  -0.060   0.212
    0.188790   -0.571677   -3.058362  -0.266  -0.104   0.172
    0.188790   -0.539917   -2.995155  -0.262  -0.144   0.134
    0.188790   -0.508157   -2.929937  -0.252  -0.176   0.096
    0.188790   -0.476397   -2.863708  -0.236  -0.206   0.058
    0.188790   -0.444637   -2.797161  -0.212  -0.232   0.022
    0.188790   -0.412878   -2.730752  -0.180  -0.258  -0.016
    0.188790   -0.381118   -2.664779  -0.138  -0.284  -0.052
    0.188790   -0.349358   -2.599487  -0.090  -0.308  -0.086
    0.188790   -0.317598   -2.535210  -0.036  -0.334  -0.116
    0.188790   -0.285838   -2.472473   0.012  -0.352  -0.146
    0.188790   -0.254079   -2.411913   0.038  -0.340  -0.166
    0.188790   -0.222319   -2.353407  -0.034  -0.194  -0.144
    0.188790   -0.190559   -2.295686  -0.194   0.102  -0.044
    0.188790   -0.158799   -2.241920  -0.266   0.262   0.028
    0.188790   -0.127039   -2.196679  -0.280   0.320   0.066
    0.188790   -0.095279   -2.162152  -0.270   0.334   0.092
    0.188790   -0.063520   -2.139221  -0.252   0.330   0.112
    0.188790   -0.031760   -2.128060  -0.230   0.308   0.126
    0.220255    0.000000   -2.223342   0.000   0.068   0.000
    0.220255    0.031760   -2.216266  -0.058   0.034  -0.106
    0.220255    0.063520   -2.204930   0.032   0.076  -0.138
    0.220255    0.095279   -2.192810   0.114   0.134  -0.158
    0.220255    0.127039   -2.183406   0.174   0.190  -0.166
    0.220255    0.158799   -2.179498   0.218   0.234  -0.162
    0.220255    0.190559   -2.183061   0.252   0.268  -0.152
