    #kx         ky         Energy       Sx      Sy      Sz
    #Grid-Size:    27   41
    #Band-Index:   40
    0.000000    0.000000   -2.040752  -0.002   0.218   0.002
    0.000000    0.031556   -1.962636  -0.284   0.000  -0.088
    0.000000    0.063112   -2.014437  -0.232   0.000   0.124
    0.000000    0.094668   -2.073042  -0.176   0.000   0.184
    0.000000    0.126224   -2.134419  -0.104   0.000   0.214
    0.000000    0.157780   -2.198963  -0.024   0.000   0.218
    0.000000    0.189336   -2.263538   0.068   0.000   0.184
    0.000000    0.220892   -2.322499   0.118   0.000   0.138
    0.000000    0.252448   -2.376367   0.152   0.000   0.124
    0.000000    0.284004   -2.426850   0.192   0.000   0.116
    0.000000    0.315560   -2.474359   0.238   0.000   0.106
    0.000000    0.347116   -2.519431   0.282   0.000   0.086
    0.000000    0.378672   -2.562929   0.318   0.000   0.060
    0.000000    0.410228   -2.605867   0.346   0.000   0.028
    0.000000    0.441784   -2.649223   0.368   0.000  -0.006
    0.000000    0.473340   -2.693815   0.382   0.000  -0.038
    0.000000    0.504896   -2.740237   0.390   0.000  -0.068
    0.000000    0.536451   -2.788848   0.394   0.000  -0.096
    0.000000    0.568007   -2.839795   0.394   0.000  -0.122
    0.000000    0.599563   -2.893025   0.390   0.000  -0.146
    0.000000    0.631119   -2.948326   0.386   0.000  -0.168
    0.000000    0.662675   -3.005358   0.380   0.000  -0.190
    0.000000    0.694231   -3.063681   0.370   0.000  -0.208
    0.000000    0.725787   -3.122773   0.360   0.000  -0.226
    0.000000    0.757343   -3.122773  -0.360   0.000   0.226
    0.000000    0.788899   -3.063681  -0.370   0.000   0.208
    0.000000    0.820455   -3.005358  -0.380   0.000   0.190
    0.000000    0.852011   -2.948326  -0.386   0.000   0.168
    0.000000    0.883567   -2.893025  -0.390   0.000   0.146
    0.000000    0.915123   -2.839795  -0.394   0.000   0.122
    0.000000    0.946679   -2.788848  -0.394   0.000   0.096
    0.000000    0.978235   -2.740237  -0.390   0.000   0.068
    0.000000    1.009791   -2.693815  -0.382   0.000   0.038
    0.000000    1.041347   -2.649223  -0.368   0.000   0.006
    0.000000    1.072903   -2.605867  -0.346   0.000  -0.028
    0.000000    1.104459   -2.562929  -0.318   0.000  -0.060
    0.000000    1.136015   -2.519431  -0.282   0.000  -0.086
    0.000000    1.167571   -2.474359  -0.238   0.000  -0.106
    0.000000    1.199127   -2.426850  -0.192   0.000  -0.116
    0.000000    1.230683   -2.376367  -0.152   0.000  -0.124
    0.000000    1.262239   -2.322499  -0.118   0.000  -0.138
    0.031465    0.000000   -2.058130   0.000   0.390   0.000
    0.031465    0.031556   -2.018355  -0.018   0.332  -0.146
    0.031465    0.063112   -2.031671  -0.136   0.260   0.038
    0.031465    0.094668   -2.075999  -0.140   0.180   0.138
    0.031465    0.126224   -2.131257  -0.096   0.114   0.190
    0.031465    0.157780   -2.192531  -0.032   0.038   0.210
    0.031465    0.189336   -2.255797   0.046  -0.056   0.190
    0.031465    0.220892   -2.315405   0.098  -0.100   0.144
    0.031465    0.252448   -2.370418   0.134  -0.088   0.126
    0.031465    0.284004   -2.422095   0.178  -0.070   0.118
    0.031465    0.315560   -2.470800   0.226  -0.058   0.106
    0.031465    0.347116   -2.517016   0.270  -0.050   0.086
    0.031465    0.378672   -2.561570   0.310  -0.046   0.060
    0.031465    0.410228   -2.605462   0.340  -0.042   0.028
    0.031465    0.441784   -2.649663   0.362  -0.040  -0.004
    0.031465    0.473340   -2.694991   0.378  -0.038  -0.036
    0.031465    0.504896   -2.742043   0.386  -0.036  -0.066
    0.031465    0.536451   -2.791184   0.390  -0.032  -0.096
    0.031465    0.568007   -2.842555   0.390  -0.030  -0.122
    0.031465    0.599563   -2.896106   0.388  -0.028  -0.144
    0.031465    0.631119   -2.951621   0.384  -0.024  -0.168
    0.031465    0.662675   -3.008751   0.376  -0.020  -0.186
    0.031465    0.694231   -3.067048   0.366  -0.016  -0.208
    0.031465    0.725787   -3.125973   0.356  -0.010  -0.226
    0.031465    0.757343   -3.125973  -0.356  -0.010   0.226
    0.031465    0.788899   -3.067048  -0.366  -0.016   0.208
    0.031465    0.820455   -3.008751  -0.376  -0.020   0.186
    0.031465    0.852011   -2.951621  -0.384  -0.024   0.168
    0.031465    0.883567   -2.896106  -0.388  -0.028   0.144
    0.031465    0.915123   -2.842555  -0.390  -0.030   0.122
    0.031465    0.946679   -2.791184  -0.390  -0.032   0.096
    0.031465    0.978235   -2.742043  -0.386  -0.036   0.066
    0.031465    1.009791   -2.694991  -0.378  -0.038   0.036
    0.031465    1.041347   -2.649663  -0.362  -0.040   0.004
    0.031465    1.072903   -2.605462  -0.340  -0.042  -0.028
    0.031465    1.104459   -2.561570  -0.310  -0.046  -0.060
    0.031465    1.136015   -2.517016  -0.270  -0.050  -0.086
    0.031465    1.167571   -2.470800  -0.226  -0.058  -0.106
    0.031465    1.199127   -2.422095  -0.178  -0.070  -0.118
    0.031465    1.230683   -2.370418  -0.134  -0.088  -0.126
    0.031465    1.262239   -2.315405  -0.098  -0.100  -0.144
    0.062930    0.000000   -2.140736   0.000   0.308   0.000
    0.062930    0.031556   -2.092879   0.120   0.312  -0.108
    0.062930    0.063112   -2.069819   0.024   0.342  -0.052
    0.062930    0.094668   -2.086185  -0.034   0.312   0.040
    0.062930    0.126224   -2.126125  -0.042   0.248   0.122
    0.062930    0.157780   -2.178442  -0.018   0.144   0.178
    0.062930    0.189336   -2.236842   0.018  -0.018   0.196
    0.062930    0.220892   -2.296169   0.052  -0.154   0.164
    0.062930    0.252448   -2.353420   0.088  -0.172   0.132
    0.062930    0.284004   -2.408104   0.136  -0.148   0.120
    0.062930    0.315560   -2.460088   0.188  -0.124   0.108
    0.062930    0.347116   -2.509586   0.240  -0.106   0.088
    0.062930    0.378672   -2.557251   0.282  -0.096   0.064
    0.062930    0.410228   -2.603984   0.318  -0.088   0.032
    0.062930    0.441784   -2.650715   0.344  -0.080   0.000
    0.062930    0.473340   -2.698249   0.362  -0.074  -0.030
    0.062930    0.504896   -2.747185   0.372  -0.070  -0.062
    0.062930    0.536451   -2.797890   0.378  -0.066  -0.090
    0.062930    0.568007   -2.850513   0.380  -0.058  -0.118
    0.062930    0.599563   -2.904994   0.378  -0.054  -0.142
    0.062930    0.631119   -2.961112   0.376  -0.046  -0.166
    0.062930    0.662675   -3.018502   0.370  -0.036  -0.186
    0.062930    0.694231   -3.076682   0.360  -0.028  -0.206
    0.062930    0.725787   -3.135062   0.348  -0.018  -0.226
    0.062930    0.757343   -3.135062  -0.348  -0.018   0.226
    0.062930    0.788899   -3.076682  -0.360  -0.028   0.206
    0.062930    0.820455   -3.018502  -0.370  -0.036   0.186
    0.062930    0.852011   -2.961112  -0.376  -0.046   0.166
    0.062930    0.883567   -2.904994  -0.378  -0.054   0.142
    0.062930    0.915123   -2.850513  -0.380  -0.058   0.118
    0.062930    0.946679   -2.797890  -0.378  -0.066   0.090
    0.062930    0.978235   -2.747185  -0.372  -0.070   0.062
    0.062930    1.009791   -2.698249  -0.362  -0.074   0.030
    0.062930    1.041347   -2.650715  -0.344  -0.080   0.000
    0.062930    1.072903   -2.603984  -0.318  -0.088  -0.032
    0.062930    1.104459   -2.557251  -0.282  -0.096  -0.064
    0.062930    1.136015   -2.509586  -0.240  -0.106  -0.088
    0.062930    1.167571   -2.460088  -0.188  -0.124  -0.108
    0.062930    1.199127   -2.408104  -0.136  -0.148  -0.120
    0.062930    1.230683   -2.353420  -0.088  -0.172  -0.132
    0.062930    1.262239   -2.296169  -0.052  -0.154  -0.164
    0.094395    0.000000   -2.198109   0.000   0.188   0.000
    0.094395    0.031556   -2.156098   0.194   0.248  -0.066
    0.094395    0.063112   -2.116886   0.142   0.318  -0.078
    0.094395    0.094668   -2.107268   0.092   0.348  -0.038
    0.094395    0.126224   -2.126779   0.066   0.342   0.024
    0.094395    0.157780   -2.165943   0.066   0.296   0.096
    0.094395    0.189336   -2.216244   0.068   0.156   0.158
    0.094395    0.220892   -2.271691   0.050  -0.070   0.176
    0.094395    0.252448   -2.328991   0.044  -0.202   0.152
    0.094395    0.284004   -2.386390   0.074  -0.220   0.132
